{'text': 'is lanny in your chat', 'start': 0.199, 'duration': 4.681}
{'text': 'better rates on savings accounts and uh', 'start': 1280.88, 'duration': 4.72}
{'text': 'something you might have never heard of', 'start': 1284.24, 'duration': 2.96}
{'text': 'called a money market account but like', 'start': 1285.6, 'duration': 3.04}
{'text': "it'll be themselves okay cool good job", 'start': 1287.2, 'duration': 3.2}
{'text': 'you get like point seven eight percent', 'start': 1288.64, 'duration': 3.519}
{'text': 'interest on your savings or like one', 'start': 1290.4, 'duration': 3.279}
{'text': 'point three percent interest on your', 'start': 1292.159, 'duration': 2.961}
{'text': 'money market deposit account instead of', 'start': 1293.679, 'duration': 3.36}
{'text': "like point four so like you shouldn't be", 'start': 1295.12, 'duration': 3.12}
{'text': "you're not looking to these accounts to", 'start': 1297.039, 'duration': 2.961}
{'text': "earn money anyway okay these aren't your", 'start': 1298.24, 'duration': 3.36}
{'text': "good investment accounts don't don't do", 'start': 1300.0, 'duration': 4.48}
{'text': '[\xa0__\xa0] like that all right', 'start': 1301.6, 'duration': 4.48}
{'text': 'it sounds to me like you just need to be', 'start': 1304.48, 'duration': 2.96}
{'text': 'a bit more structured with how your', 'start': 1306.08, 'duration': 3.44}
{'text': "finances are working and i don't know if", 'start': 1307.44, 'duration': 4.08}
{'text': "you've got the ability to but i've", 'start': 1309.52, 'duration': 4.159}
{'text': "already i've already i've already dealt", 'start': 1311.52, 'duration': 3.84}
{'text': 'with that that was something that i did', 'start': 1313.679, 'duration': 2.641}
{'text': 'uh', 'start': 1315.36, 'duration': 3.04}
{'text': 'very very quickly after i realized what', 'start': 1316.32, 'duration': 4.32}
{'text': 'lonnie was doing when i realized that my', 'start': 1318.4, 'duration': 5.36}
{'text': 'finances were not in uh trustworthy', 'start': 1320.64, 'duration': 5.519}
{'text': 'hands i locked down everything uh i', 'start': 1323.76, 'duration': 4.159}
{'text': 'changed my passwords like every', 'start': 1326.159, 'duration': 3.841}
{'text': "everything's so secure it's ridiculous i", 'start': 1327.919, 'duration': 3.361}
{'text': 'set up like', 'start': 1330.0, 'duration': 3.44}
{'text': "i went and i updated my renter's", 'start': 1331.28, 'duration': 4.8}
{'text': 'insurance uh to include fraud protection', 'start': 1333.44, 'duration': 5.52}
{'text': 'i did like a whole bunch of [\xa0__\xa0] uh to', 'start': 1336.08, 'duration': 6.32}
{'text': 'to ensure that uh believe me i i i may', 'start': 1338.96, 'duration': 5.92}
{'text': 'be financially ignorant in some respects', 'start': 1342.4, 'duration': 4.48}
{'text': 'but i am not stupid i learned my lessons', 'start': 1344.88, 'duration': 4.88}
{'text': "even if they're the hard way but um", 'start': 1346.88, 'duration': 4.24}
{'text': 'she', 'start': 1349.76, 'duration': 3.039}
{'text': 'yeah anyways so i end up discovering', 'start': 1351.12, 'duration': 3.36}
{'text': 'these fights these charges i get you', 'start': 1352.799, 'duration': 3.681}
{'text': "know naturally pissed off and i'm like", 'start': 1354.48, 'duration': 3.84}
{'text': 'all right well', 'start': 1356.48, 'duration': 3.84}
{'text': 'this is already like the straw that', 'start': 1358.32, 'duration': 5.2}
{'text': "broke the camel's back this alone is uh", 'start': 1360.32, 'duration': 5.12}
{'text': "but wait there's more enough to", 'start': 1363.52, 'duration': 4.96}
{'text': 'completely end the relationship uh i the', 'start': 1365.44, 'duration': 4.88}
{'text': 'the stealing thing no no no no like that', 'start': 1368.48, 'duration': 3.6}
{'text': "that's a bottom line she's done she's", 'start': 1370.32, 'duration': 5.04}
{'text': "gone she's on the street now um", 'start': 1372.08, 'duration': 5.44}
{'text': 'but uh i i was i did have some morbid', 'start': 1375.36, 'duration': 4.799}
{'text': 'curiosity because i had my suspicions', 'start': 1377.52, 'duration': 4.399}
{'text': 'because she was out quote-unquote at', 'start': 1380.159, 'duration': 3.681}
{'text': 'work all the time i was like', 'start': 1381.919, 'duration': 4.24}
{'text': 'so what is she spending this [\xa0__\xa0]', 'start': 1383.84, 'duration': 3.68}
{'text': 'money on', 'start': 1386.159, 'duration': 4.0}
{'text': 'so i hit up her ex-best friend who', 'start': 1387.52, 'duration': 3.84}
{'text': 'prior to this i would have never', 'start': 1390.159, 'duration': 4.0}
{'text': 'believed a word out of the mouth of but', 'start': 1391.36, 'duration': 6.319}
{'text': 'uh about lonnie but', 'start': 1394.159, 'duration': 5.281}
{'text': 'now i realize that lonnie probably', 'start': 1397.679, 'duration': 3.601}
{'text': '[\xa0__\xa0] this person over', 'start': 1399.44, 'duration': 2.96}
{'text': "and that's", 'start': 1401.28, 'duration': 3.12}
{'text': 'and maybe oh no', 'start': 1402.4, 'duration': 3.92}
{'text': 'the worst experience for people that are', 'start': 1404.4, 'duration': 4.08}
{'text': 'in abusive or [\xa0__\xa0] relationships i', 'start': 1406.32, 'duration': 3.12}
{'text': 'wonder how many girls are realistic', 'start': 1408.48, 'duration': 2.559}
{'text': 'about me', 'start': 1409.44, 'duration': 3.359}
{'text': 'the worst thing is when you when you go', 'start': 1411.039, 'duration': 3.601}
{'text': "to date a guy or a girl and they're like", 'start': 1412.799, 'duration': 3.76}
{'text': 'oh my god my ex is crazy and at some', 'start': 1414.64, 'duration': 3.279}
{'text': 'point maybe even talk to that actually', 'start': 1416.559, 'duration': 2.961}
{'text': "like wow they're really crazy whatever", 'start': 1417.919, 'duration': 2.64}
{'text': 'like they [\xa0__\xa0] hate you like yeah', 'start': 1419.52, 'duration': 3.12}
{'text': "they're an insane [\xa0__\xa0] lunatic", 'start': 1420.559, 'duration': 4.401}
{'text': 'and then you find out like oh no', 'start': 1422.64, 'duration': 4.72}
{'text': '[Laughter]', 'start': 1424.96, 'duration': 4.4}
{'text': "that's why they hated this guy girl", 'start': 1427.36, 'duration': 3.84}
{'text': 'because this person is [\xa0__\xa0] insane my', 'start': 1429.36, 'duration': 4.24}
{'text': 'partner is actually crazy [\xa0__\xa0] me and', 'start': 1431.2, 'duration': 3.92}
{'text': 'then you have that come to jesus moment', 'start': 1433.6, 'duration': 3.04}
{'text': "where like all right i'm gonna message", 'start': 1435.12, 'duration': 3.52}
{'text': 'this guy a girl tell me all the problems', 'start': 1436.64, 'duration': 3.36}
{'text': 'because i think i see him now you know', 'start': 1438.64, 'duration': 5.32}
{'text': "it's like the that's the", 'start': 1440.0, 'duration': 3.96}
{'text': 'the change-up', 'start': 1444.32, 'duration': 5.44}
{'text': 'maybe she is a good person to uh', 'start': 1446.88, 'duration': 5.6}
{'text': 'to uh to go to about this so i talked to', 'start': 1449.76, 'duration': 5.76}
{'text': 'her about lonnie and she uh', 'start': 1452.48, 'duration': 5.12}
{'text': 'she tells me some interesting things she', 'start': 1455.52, 'duration': 3.759}
{'text': 'tells me about the meth', 'start': 1457.6, 'duration': 3.36}
{'text': 'and she tells me about the gambling', 'start': 1459.279, 'duration': 4.801}
{'text': 'addiction and she just link the meth', 'start': 1460.96, 'duration': 4.4}
{'text': 'memes', 'start': 1464.08, 'duration': 3.36}
{'text': 'throw up her chat logs', 'start': 1465.36, 'duration': 6.84}
{'text': 'we did the manifesto too early boys', 'start': 1467.44, 'duration': 4.76}
{'text': "don't do meth kids", 'start': 1476.96, 'duration': 3.92}
{'text': "oh yeah that's obviously meth she", 'start': 1478.64, 'duration': 4.24}
{'text': "doesn't even know drugs what a dumb [\xa0__\xa0]", 'start': 1480.88, 'duration': 2.88}
{'text': 'hey', 'start': 1482.88, 'duration': 3.36}
{'text': 'life important life moment for all you', 'start': 1483.76, 'duration': 5.039}
{'text': 'kids out there okay take it from me', 'start': 1486.24, 'duration': 5.36}
{'text': 'kiddos you can never identify a drug by', 'start': 1488.799, 'duration': 4.24}
{'text': 'the way that it looks', 'start': 1491.6, 'duration': 3.04}
{'text': 'anybody that tells you differently you', 'start': 1493.039, 'duration': 3.12}
{'text': 'can safely ignore everything they have', 'start': 1494.64, 'duration': 3.6}
{'text': 'to tell you about drugs you cannot tell', 'start': 1496.159, 'duration': 5.841}
{'text': 'you cannot tell what a drug is by how it', 'start': 1498.24, 'duration': 7.52}
{'text': "looks don't ever forget that children", 'start': 1502.0, 'duration': 3.76}
{'text': 'this generally tells me about her being', 'start': 1507.84, 'duration': 4.48}
{'text': 'a manipulative like a master the quote', 'start': 1509.76, 'duration': 4.799}
{'text': 'from her is master manipulator like very', 'start': 1512.32, 'duration': 4.32}
{'text': 'very good at lying very good at', 'start': 1514.559, 'duration': 3.6}
{'text': "convincing you that she's somebody that", 'start': 1516.64, 'duration': 2.56}
{'text': "she's not", 'start': 1518.159, 'duration': 2.161}
{'text': "that's how they got", 'start': 1519.2, 'duration': 2.56}
{'text': "that's how it got because obviously it's", 'start': 1520.32, 'duration': 3.44}
{'text': 'in this uh twit longer so she told you', 'start': 1521.76, 'duration': 3.6}
{'text': "that you said that to her and then it's", 'start': 1523.76, 'duration': 3.6}
{'text': 'in the twit longer', 'start': 1525.36, 'duration': 4.4}
{'text': 'um oh yeah i mean it looks like it uh', 'start': 1527.36, 'duration': 4.48}
{'text': "anyway yes that's that original quote", 'start': 1529.76, 'duration': 3.76}
{'text': "comes from her friend saying that she's", 'start': 1531.84, 'duration': 3.6}
{'text': 'a master manipulator and a liar and', 'start': 1533.52, 'duration': 3.279}
{'text': 'something that she said to me that kind', 'start': 1535.44, 'duration': 3.2}
{'text': "of stuck with me and it's why i'm so", 'start': 1536.799, 'duration': 4.081}
{'text': 'glad that we got the [\xa0__\xa0] police', 'start': 1538.64, 'duration': 4.399}
{'text': "reports because it's such a", 'start': 1540.88, 'duration': 3.84}
{'text': "at least for me it's sort of like oh", 'start': 1543.039, 'duration': 3.201}
{'text': "yeah i was definitely right i'll never", 'start': 1544.72, 'duration': 3.52}
{'text': 'have that one shred of did i overreact', 'start': 1546.24, 'duration': 4.16}
{'text': 'all this [\xa0__\xa0] in my in my brain like in', 'start': 1548.24, 'duration': 4.64}
{'text': 'the back of my head um', 'start': 1550.4, 'duration': 4.879}
{'text': "what her friend told me was that she'll", 'start': 1552.88, 'duration': 4.96}
{'text': 'lie about this to the end she genuinely', 'start': 1555.279, 'duration': 5.601}
{'text': 'believes uh that the stuff that she does', 'start': 1557.84, 'duration': 3.92}
{'text': 'is', 'start': 1560.88, 'duration': 3.919}
{'text': "morally justified and she's convinced", 'start': 1561.76, 'duration': 5.279}
{'text': "herself of the reality that she's", 'start': 1564.799, 'duration': 4.48}
{'text': 'spooled for herself and she will never', 'start': 1567.039, 'duration': 4.401}
{'text': 'not even like just to your face admit', 'start': 1569.279, 'duration': 4.481}
{'text': "anything that she's done um she will lie", 'start': 1571.44, 'duration': 4.479}
{'text': 'to herself and take those lives', 'start': 1573.76, 'duration': 4.24}
{'text': 'that is what her friend told me um that', 'start': 1575.919, 'duration': 4.961}
{'text': 'is about as close to uh uh word for', 'start': 1578.0, 'duration': 4.32}
{'text': 'words i can say', 'start': 1580.88, 'duration': 2.88}
{'text': 'um and we had this really long phone', 'start': 1582.32, 'duration': 4.16}
{'text': 'call me and this ex-friend like 13 hours', 'start': 1583.76, 'duration': 5.68}
{'text': 'long me and her talked um it was a very', 'start': 1586.48, 'duration': 4.96}
{'text': 'enlightening conversation and fun as', 'start': 1589.44, 'duration': 4.0}
{'text': 'hell because it was like oh', 'start': 1591.44, 'duration': 4.56}
{'text': 'this thing oh [\xa0__\xa0] yeah she does do that', 'start': 1593.44, 'duration': 4.479}
{'text': "isn't she such an annoying yeah it was", 'start': 1596.0, 'duration': 2.799}
{'text': 'fun', 'start': 1597.919, 'duration': 3.601}
{'text': 'anyway and this this information is also', 'start': 1598.799, 'duration': 4.321}
{'text': 'what contributed to the breakup as well', 'start': 1601.52, 'duration': 2.399}
{'text': 'then', 'start': 1603.12, 'duration': 2.96}
{'text': 'so so with this knowledge that i gained', 'start': 1603.919, 'duration': 4.801}
{'text': 'from this best friend um i of course', 'start': 1606.08, 'duration': 3.76}
{'text': 'message her', 'start': 1608.72, 'duration': 3.52}
{'text': 'and uh yeah building the harem uh i', 'start': 1609.84, 'duration': 5.28}
{'text': 'message her and um i message lonnie', 'start': 1612.24, 'duration': 5.28}
{'text': "i'm like yeah so i know about the meth i", 'start': 1615.12, 'duration': 3.6}
{'text': 'know about the stealing i know about the', 'start': 1617.52, 'duration': 4.24}
{'text': 'gambling and uh frankly i i imagine', 'start': 1618.72, 'duration': 4.48}
{'text': "you're probably cheating on me or", 'start': 1621.76, 'duration': 3.519}
{'text': "something i don't even know what else", 'start': 1623.2, 'duration': 3.76}
{'text': "her friends claim she's not a cheater", 'start': 1625.279, 'duration': 2.721}
{'text': 'but', 'start': 1626.96, 'duration': 2.959}
{'text': "i don't care it doesn't matter whether", 'start': 1628.0, 'duration': 3.039}
{'text': 'she cheated or not it makes no', 'start': 1629.919, 'duration': 3.601}
{'text': "difference she's a piece of [\xa0__\xa0] um", 'start': 1631.039, 'duration': 3.361}
{'text': 'and', 'start': 1633.52, 'duration': 2.72}
{'text': 'right so just to clarify the cheating', 'start': 1634.4, 'duration': 3.04}
{'text': 'thing was kind of thrown as an', 'start': 1636.24, 'duration': 2.88}
{'text': 'afterthought it was the the stealing', 'start': 1637.44, 'duration': 3.2}
{'text': 'underlying that', 'start': 1639.12, 'duration': 3.679}
{'text': "yeah that that was like i'm sure you're", 'start': 1640.64, 'duration': 4.0}
{'text': 'doing this as well kind of thing what is', 'start': 1642.799, 'duration': 2.88}
{'text': 'your experience it allows me to relate', 'start': 1644.64, 'duration': 4.56}
{'text': "to these things um usually it's um", 'start': 1645.679, 'duration': 5.441}
{'text': 'careful when i speak about women because', 'start': 1649.2, 'duration': 3.12}
{'text': 'it probably applies to men too but i', 'start': 1651.12, 'duration': 3.6}
{'text': "only date women but usually it'll be", 'start': 1652.32, 'duration': 5.2}
{'text': "like um i'll meet a person they seem", 'start': 1654.72, 'duration': 4.16}
{'text': 'like really friendly and really chill', 'start': 1657.52, 'duration': 3.2}
{'text': "really cool um and then i'll know that", 'start': 1658.88, 'duration': 2.799}
{'text': 'there are some people that are like', 'start': 1660.72, 'duration': 2.8}
{'text': 'really negative opinions about them but', 'start': 1661.679, 'duration': 3.761}
{'text': 'like i said and i have said this and i', 'start': 1663.52, 'duration': 3.519}
{'text': "truly do believe this i'll give anybody", 'start': 1665.44, 'duration': 3.44}
{'text': "one shot i'll give anybody a chance", 'start': 1667.039, 'duration': 2.961}
{'text': 'because people say a lot of crazy [\xa0__\xa0]', 'start': 1668.88, 'duration': 2.799}
{'text': 'about me um', 'start': 1670.0, 'duration': 3.76}
{'text': 'but then after', 'start': 1671.679, 'duration': 4.24}
{'text': "getting to know that person more they'll", 'start': 1673.76, 'duration': 3.919}
{'text': "start doing things they're like okay now", 'start': 1675.919, 'duration': 3.681}
{'text': 'i see why everybody says this particular', 'start': 1677.679, 'duration': 3.521}
{'text': 'thing about you', 'start': 1679.6, 'duration': 3.76}
{'text': 'sometimes there are cases where i', 'start': 1681.2, 'duration': 4.16}
{'text': "realize it's like okay i know why people", 'start': 1683.36, 'duration': 3.6}
{'text': "hate you it's not really fair but i", 'start': 1685.36, 'duration': 3.439}
{'text': 'understand why um but like i think yeah', 'start': 1686.96, 'duration': 3.599}
{'text': "i think you've gotten a bad rap and then", 'start': 1688.799, 'duration': 3.36}
{'text': "other times they're like i totally get", 'start': 1690.559, 'duration': 2.961}
{'text': 'why people hate you and people should', 'start': 1692.159, 'duration': 2.321}
{'text': 'hate you', 'start': 1693.52, 'duration': 3.84}
{'text': 'um yeah just', 'start': 1694.48, 'duration': 4.64}
{'text': 'from me but you know maybe a little bit', 'start': 1697.36, 'duration': 3.76}
{'text': 'emotional on my part but i did say that', 'start': 1699.12, 'duration': 3.6}
{'text': "to her she's not lying about me accusing", 'start': 1701.12, 'duration': 3.12}
{'text': 'her of that i will i will go on the', 'start': 1702.72, 'duration': 4.079}
{'text': 'record saying that okay um', 'start': 1704.24, 'duration': 4.319}
{'text': 'but but her behavior was fishy and i', 'start': 1706.799, 'duration': 2.961}
{'text': "think it's more likely what she was", 'start': 1708.559, 'duration': 4.401}
{'text': 'doing was on meth benders and like', 'start': 1709.76, 'duration': 4.48}
{'text': 'you know', 'start': 1712.96, 'duration': 3.52}
{'text': "doing what drug addicts do while they're", 'start': 1714.24, 'duration': 3.12}
{'text': 'like', 'start': 1716.48, 'duration': 2.24}
{'text': 'like just', 'start': 1717.36, 'duration': 3.199}
{'text': "gone like i i don't know that's what i'm", 'start': 1718.72, 'duration': 3.52}
{'text': 'assuming she was probably doing', 'start': 1720.559, 'duration': 4.561}
{'text': 'and um yeah i dumped her ass i told her', 'start': 1722.24, 'duration': 4.799}
{'text': "you're [\xa0__\xa0] out uh i want you out by", 'start': 1725.12, 'duration': 3.36}
{'text': "the end of the month i've already talked", 'start': 1727.039, 'duration': 3.36}
{'text': "to the apartment complex i've already", 'start': 1728.48, 'duration': 5.6}
{'text': 'arranged to move out um i plan to stay', 'start': 1730.399, 'duration': 5.601}
{'text': "for a few months of my mom's condos so i", 'start': 1734.08, 'duration': 3.599}
{'text': 'can save up money without any bills to', 'start': 1736.0, 'duration': 3.6}
{'text': 'worry about so i can rent a house up in', 'start': 1737.679, 'duration': 4.961}
{'text': 'seattle and um and i like people in chat', 'start': 1739.6, 'duration': 4.48}
{'text': 'meme about me being a dead streamer or', 'start': 1742.64, 'duration': 3.44}
{'text': 'whatever but i average like 350 400', 'start': 1744.08, 'duration': 5.44}
{'text': "viewers on a like average day um i'm i'm", 'start': 1746.08, 'duration': 5.68}
{'text': "doing all right i'm doing all right and", 'start': 1749.52, 'duration': 5.44}
{'text': 'my my viewer my viewer account on videos', 'start': 1751.76, 'duration': 5.12}
{'text': 'is doing quite all right too okay is it', 'start': 1754.96, 'duration': 3.12}
{'text': "can somebody tell me if i'm right or", 'start': 1756.88, 'duration': 2.799}
{'text': "wrong i want to say it's why i give drug", 'start': 1758.08, 'duration': 3.52}
{'text': "advice also i'm not giving you drug", 'start': 1759.679, 'duration': 4.48}
{'text': "advice don't do meth okay um if you", 'start': 1761.6, 'duration': 4.959}
{'text': "don't want to that being said", 'start': 1764.159, 'duration': 4.4}
{'text': "meth seems like a kind of base drug i'm", 'start': 1766.559, 'duration': 4.321}
{'text': 'gonna be honest with you is it can you', 'start': 1768.559, 'duration': 4.24}
{'text': "is it true somebody told me this i don't", 'start': 1770.88, 'duration': 3.519}
{'text': "know if it's true and i've tried to look", 'start': 1772.799, 'duration': 3.441}
{'text': "up information that's hard to find is it", 'start': 1774.399, 'duration': 3.921}
{'text': "true that you can't od on meth that your", 'start': 1776.24, 'duration': 4.159}
{'text': 'body can ever only metabolize so much at', 'start': 1778.32, 'duration': 4.479}
{'text': "a time so it's impossible to ever od on", 'start': 1780.399, 'duration': 5.041}
{'text': 'it so you um', 'start': 1782.799, 'duration': 4.88}
{'text': 'you um yeah you just you you can do a', 'start': 1785.44, 'duration': 3.68}
{'text': "lot and it'll just last for a long time", 'start': 1787.679, 'duration': 3.281}
{'text': "and that's why people go on meth benders", 'start': 1789.12, 'duration': 3.2}
{'text': 'is that true or is that not true does', 'start': 1790.96, 'duration': 4.68}
{'text': 'anybody know', 'start': 1792.32, 'duration': 3.32}
{'text': 'we are like at 50 50 in chat oh man', 'start': 1796.0, 'duration': 4.559}
{'text': 'well somebody will email me i think i', 'start': 1801.12, 'duration': 2.72}
{'text': 'had a couple people email me but like', 'start': 1802.48, 'duration': 2.64}
{'text': 'the um', 'start': 1803.84, 'duration': 2.64}
{'text': 'one of the reasons why i heard like meth', 'start': 1805.12, 'duration': 3.279}
{'text': 'is so easy to get', 'start': 1806.48, 'duration': 4.4}
{'text': 'addicted to is that um', 'start': 1808.399, 'duration': 4.16}
{'text': 'obviously it produces like really good', 'start': 1810.88, 'duration': 3.519}
{'text': 'feelings for you but like if you take a', 'start': 1812.559, 'duration': 3.84}
{'text': "lot you're just really high for a really", 'start': 1814.399, 'duration': 3.28}
{'text': "long time but you don't have to worry", 'start': 1816.399, 'duration': 4.241}
{'text': 'about like like a drug like fentanyl is', 'start': 1817.679, 'duration': 5.36}
{'text': 'very easy to od and kill yourself with', 'start': 1820.64, 'duration': 4.96}
{'text': 'um or heroin not as easy as fentanyl i', 'start': 1823.039, 'duration': 3.841}
{'text': "don't think anything is as easy as", 'start': 1825.6, 'duration': 4.079}
{'text': 'fentanyl that [\xa0__\xa0] seems wild um but', 'start': 1826.88, 'duration': 4.159}
{'text': 'like with meth you could take a ton and', 'start': 1829.679, 'duration': 2.641}
{'text': "be high for like a week and you don't", 'start': 1831.039, 'duration': 2.64}
{'text': 'have to worry about like accidentally', 'start': 1832.32, 'duration': 2.8}
{'text': "oding and killing yourself as much i'm", 'start': 1833.679, 'duration': 3.12}
{'text': 'like math you just have like long-term', 'start': 1835.12, 'duration': 2.88}
{'text': 'meth addictions that [\xa0__\xa0] with your life', 'start': 1836.799, 'duration': 3.12}
{'text': "in other ways but but that i'm not sure", 'start': 1838.0, 'duration': 5.679}
{'text': "100 that's true now though so careful", 'start': 1839.919, 'duration': 3.76}
{'text': "so uh yeah that's pretty much where i am", 'start': 1844.799, 'duration': 3.6}
{'text': "now i'm uh", 'start': 1846.96, 'duration': 3.839}
{'text': 'oh hold on the lady that made this wiki', 'start': 1848.399, 'duration': 3.361}
{'text': 'was going to talk to one point and then', 'start': 1850.799, 'duration': 2.801}
{'text': "she disappeared i don't know", 'start': 1851.76, 'duration': 3.44}
{'text': 'okay a methamphetamine overdose may', 'start': 1853.6, 'duration': 2.4}
{'text': 'result in a wide range of symptoms', 'start': 1855.2, 'duration': 3.12}
{'text': 'potentially fatal at heavy dosages a', 'start': 1856.0, 'duration': 4.159}
{'text': 'moderate overdose of meth may induce', 'start': 1858.32, 'duration': 3.28}
{'text': 'symptoms such as abnormal heart rhythm', 'start': 1860.159, 'duration': 3.441}
{'text': 'confusion dyseria high low blood', 'start': 1861.6, 'duration': 3.48}
{'text': 'pressure hypothermia', 'start': 1863.6, 'duration': 5.199}
{'text': 'experimental syndrome such as adrenal', 'start': 1865.08, 'duration': 6.36}
{'text': 'adrenergic storm', 'start': 1868.799, 'duration': 5.12}
{'text': 'methamphetamine psychosis anuria', 'start': 1871.44, 'duration': 7.0}
{'text': 'cardiogenic shock cerebral hemorrhage', 'start': 1873.919, 'duration': 4.521}
{'text': 'serotonin syndrome in a form of', 'start': 1879.44, 'duration': 4.079}
{'text': 'stereotype or tweaking methamphetamine', 'start': 1880.88, 'duration': 3.84}
{'text': 'overdose will likely result in mild', 'start': 1883.519, 'duration': 3.52}
{'text': 'brain damage due to dopam', 'start': 1884.72, 'duration': 6.64}
{'text': 'dopamine journey and seroto serotonin', 'start': 1887.039, 'duration': 6.161}
{'text': 'neurotoxicity different phenomena', 'start': 1891.36, 'duration': 3.12}
{'text': 'poisoning is typically preceded by', 'start': 1893.2, 'duration': 2.8}
{'text': 'convulsion and coma oh maybe you cannot', 'start': 1894.48, 'duration': 4.079}
{'text': 'be on it careful', 'start': 1896.0, 'duration': 2.559}
{'text': 'i wonder if like form of ingestion', 'start': 1900.32, 'duration': 5.16}
{'text': "matters too i'm not sure", 'start': 1901.679, 'duration': 3.801}
{'text': "staying at my mom's condo and saving up", 'start': 1906.96, 'duration': 4.16}
{'text': 'for the next couple months just so i can', 'start': 1908.96, 'duration': 4.4}
{'text': 'afford to put the uh you know the', 'start': 1911.12, 'duration': 4.32}
{'text': 'payments down for a keep hating your', 'start': 1913.36, 'duration': 6.12}
{'text': 'life then working class andy', 'start': 1915.44, 'duration': 4.04}
{'text': 'oh you baby this is the good [\xa0__\xa0]', 'start': 1922.559, 'duration': 6.081}
{'text': 'i love this myth here you go stevie my', 'start': 1926.32, 'duration': 4.16}
{'text': 'boy god damn duke this is why i wake up', 'start': 1928.64, 'duration': 3.759}
{'text': 'every day', 'start': 1930.48, 'duration': 3.12}
{'text': 'oh [\xa0__\xa0] ready to write out another', 'start': 1932.399, 'duration': 3.841}
{'text': 'manifesto', 'start': 1933.6, 'duration': 2.64}
{'text': 'um', 'start': 1936.799, 'duration': 3.921}
{'text': 'and uh a big part of it is my uncle', 'start': 1938.24, 'duration': 4.08}
{'text': 'this is a bit of a positive side of', 'start': 1940.72, 'duration': 2.72}
{'text': "things i'm going to give you as a bit of", 'start': 1942.32, 'duration': 1.839}
{'text': 'a', 'start': 1943.44, 'duration': 2.88}
{'text': 'a palette cleanser before i get into the', 'start': 1944.159, 'duration': 3.601}
{'text': "really crazy [\xa0__\xa0] because we haven't", 'start': 1946.32, 'duration': 3.28}
{'text': 'even gotten to the like breaking bad', 'start': 1947.76, 'duration': 3.919}
{'text': 'tear like what the [\xa0__\xa0] is your life a', 'start': 1949.6, 'duration': 5.76}
{'text': 'tv show part of the story okay', 'start': 1951.679, 'duration': 6.161}
{'text': 'or the part where i went full sigma um', 'start': 1955.36, 'duration': 4.4}
{'text': 'anyway so', 'start': 1957.84, 'duration': 3.12}
{'text': 'basically', 'start': 1959.76, 'duration': 2.88}
{'text': 'she', 'start': 1960.96, 'duration': 2.88}
{'text': "i message her and i'm like you're", 'start': 1962.64, 'duration': 3.519}
{'text': "[\xa0__\xa0] out all right for one i'm moving", 'start': 1963.84, 'duration': 3.439}
{'text': 'out of this apartment at the end of the', 'start': 1966.159, 'duration': 4.081}
{'text': "month and so like they're going to get", 'start': 1967.279, 'duration': 5.681}
{'text': 'all this [\xa0__\xa0] [\xa0__\xa0] out of here um if', 'start': 1970.24, 'duration': 4.559}
{'text': "it's not out like you can get your i'm", 'start': 1972.96, 'duration': 4.079}
{'text': 'getting my [\xa0__\xa0] out you get your [\xa0__\xa0]', 'start': 1974.799, 'duration': 5.281}
{'text': "out i'm turning and turning in my keys", 'start': 1977.039, 'duration': 5.601}
{'text': "and if your stuff's still in here my my", 'start': 1980.08, 'duration': 3.839}
{'text': "name's the only one on the lease so i'll", 'start': 1982.64, 'duration': 2.879}
{'text': 'get the eviction she knew that that if', 'start': 1983.919, 'duration': 2.88}
{'text': "she stayed in there and like didn't", 'start': 1985.519, 'duration': 3.52}
{'text': 'leave by the day that i was set to move', 'start': 1986.799, 'duration': 5.36}
{'text': 'out then she could get me an eviction um', 'start': 1989.039, 'duration': 6.161}
{'text': "and uh like the apartment can't have", 'start': 1992.159, 'duration': 5.12}
{'text': 'someone living in it when they do the', 'start': 1995.2, 'duration': 4.719}
{'text': 'the the clear out day right yeah so', 'start': 1997.279, 'duration': 3.921}
{'text': "you've got all the stuff moved out and", 'start': 1999.919, 'duration': 2.961}
{'text': 'then they come and they you know take', 'start': 2001.2, 'duration': 3.28}
{'text': 'the approval back right', 'start': 2002.88, 'duration': 4.96}
{'text': 'yeah so she um', 'start': 2004.48, 'duration': 4.64}
{'text': 'holy [\xa0__\xa0]', 'start': 2007.84, 'duration': 2.959}
{'text': 'so', 'start': 2009.12, 'duration': 3.2}
{'text': 'she uh wait i was going to tell you the', 'start': 2010.799, 'duration': 2.801}
{'text': 'uh the happy thing first of all yeah', 'start': 2012.32, 'duration': 3.199}
{'text': 'wait until afterwards let me type down', 'start': 2013.6, 'duration': 3.12}
{'text': 'the thing that i was going to talk about', 'start': 2015.519, 'duration': 3.921}
{'text': "happy okay so we don't forget all right", 'start': 2016.72, 'duration': 4.64}
{'text': "that's the single word quail all right", 'start': 2019.44, 'duration': 4.88}
{'text': "let's continue so", 'start': 2021.36, 'duration': 3.84}
{'text': 'she', 'start': 2024.32, 'duration': 3.199}
{'text': 'has a month to get up there and so do i', 'start': 2025.2, 'duration': 4.56}
{'text': 'i immediately start packing my stuff up', 'start': 2027.519, 'duration': 3.361}
{'text': "because i'm like well this place is", 'start': 2029.76, 'duration': 2.799}
{'text': "[\xa0__\xa0] depressing i don't want to like", 'start': 2030.88, 'duration': 4.08}
{'text': 'be around in this apartment anymore um i', 'start': 2032.559, 'duration': 4.881}
