{'text': "there are rules of conversation if i'm", 'start': 0.16, 'duration': 5.04}
{'text': 'oh that oh oh yeah like yeah no [\xa0__\xa0]', 'start': 700.16, 'duration': 3.679}
{'text': '[\xa0__\xa0]', 'start': 703.279, 'duration': 3.521}
{'text': "right come on don't be so stupid right", 'start': 703.839, 'duration': 4.481}
{'text': 'having reason for her prolonged', 'start': 706.8, 'duration': 3.599}
{'text': 'reflection when in reality the name', 'start': 708.32, 'duration': 4.16}
{'text': 'john rutten was engraved in her memory', 'start': 710.399, 'duration': 4.0}
{'text': 'and even when slightly mispronounced it', 'start': 712.48, 'duration': 3.2}
{'text': 'would have most likely taken', 'start': 714.399, 'duration': 3.201}
{'text': 'milliseconds for her to realize exactly', 'start': 715.68, 'duration': 4.08}
{'text': 'who the detectives were referring to', 'start': 717.6, 'duration': 3.44}
{'text': 'oh yeah i went to school with him you', 'start': 719.76, 'duration': 3.44}
{'text': 'did yeah how long did you know him', 'start': 721.04, 'duration': 5.28}
{'text': "gosh i went to school and um let's see", 'start': 723.2, 'duration': 8.4}
{'text': 'went to ucla 1978 i started and', 'start': 726.32, 'duration': 10.48}
{'text': 'you know met him at school at the dorms', 'start': 731.6, 'duration': 5.2}
{'text': 'she says she met him in the dorms yet', 'start': 736.88, 'duration': 4.16}
{'text': 'left out the fact that they had dated', 'start': 739.44, 'duration': 2.72}
{'text': 'for four years', 'start': 741.04, 'duration': 3.12}
{'text': 'and went on numerous holidays together', 'start': 742.16, 'duration': 3.76}
{'text': "even though she wasn't asked directly", 'start': 744.16, 'duration': 3.6}
{'text': 'a truthful subject would most often', 'start': 745.92, 'duration': 3.52}
{'text': 'volunteer this information without', 'start': 747.76, 'duration': 3.36}
{'text': 'having to be pressed for it', 'start': 749.44, 'duration': 3.92}
{'text': 'were you guys friends this is okay this', 'start': 751.12, 'duration': 4.159}
{'text': 'is going to sound real tip tippy okay', 'start': 753.36, 'duration': 5.2}
{'text': "if i'm talking to somebody and i", 'start': 755.279, 'duration': 5.56}
{'text': 'there are there are rules of', 'start': 758.56, 'duration': 4.079}
{'text': 'conversation', 'start': 760.839, 'duration': 3.481}
{'text': "where uh how do i i don't know how to", 'start': 762.639, 'duration': 3.44}
{'text': 'phrase this', 'start': 764.32, 'duration': 3.759}
{'text': "if i'm asking you a question about a", 'start': 766.079, 'duration': 3.2}
{'text': 'particular person', 'start': 768.079, 'duration': 3.361}
{'text': 'and you are answering in certain ways', 'start': 769.279, 'duration': 3.521}
{'text': "it's very obvious that you're trying to", 'start': 771.44, 'duration': 2.24}
{'text': 'hide something', 'start': 772.8, 'duration': 2.159}
{'text': "let me i can i don't know how to i don't", 'start': 773.68, 'duration': 3.279}
{'text': 'know how i could give voice to a rule', 'start': 774.959, 'duration': 2.56}
{'text': 'about this', 'start': 776.959, 'duration': 1.68}
{'text': "it's just a thing that you can feel so", 'start': 777.519, 'duration': 2.401}
{'text': "let's say that i talk to somebody i'll", 'start': 778.639, 'duration': 2.481}
{'text': "give a similar example so let's say i'm", 'start': 779.92, 'duration': 1.76}
{'text': 'talking to', 'start': 781.12, 'duration': 3.92}
{'text': 'um jessica and i say jessica', 'start': 781.68, 'duration': 6.719}
{'text': 'um you know james right have you guys', 'start': 785.04, 'duration': 5.039}
{'text': 'ever like talked before or like do you', 'start': 788.399, 'duration': 3.12}
{'text': 'like were you friends or whatever', 'start': 790.079, 'duration': 5.041}
{'text': "and jessica's like james um", 'start': 791.519, 'duration': 6.0}
{'text': 'yeah we used to talk on discord before', 'start': 795.12, 'duration': 4.0}
{'text': 'but i know that these two people were', 'start': 797.519, 'duration': 2.161}
{'text': 'like', 'start': 799.12, 'duration': 4.399}
{'text': "married for five years i'm like", 'start': 799.68, 'duration': 5.36}
{'text': 'later on you know you can be like why', 'start': 803.519, 'duration': 2.721}
{'text': "didn't you tell you were married and", 'start': 805.04, 'duration': 2.4}
{'text': 'they might say something like oh well', 'start': 806.24, 'duration': 2.32}
{'text': "you didn't ask", 'start': 807.44, 'duration': 3.92}
{'text': 'but the real truth is is if you if you', 'start': 808.56, 'duration': 4.32}
{'text': 'were married for five years and somebody', 'start': 811.36, 'duration': 2.479}
{'text': 'asked about that person you would', 'start': 812.88, 'duration': 2.56}
{'text': 'immediately volunteer that information', 'start': 813.839, 'duration': 2.721}
{'text': 'you would just say oh yeah i was married', 'start': 815.44, 'duration': 2.079}
{'text': 'to that five years', 'start': 816.56, 'duration': 3.04}
{'text': 'the fact that you are not volunteering', 'start': 817.519, 'duration': 3.361}
{'text': 'that information', 'start': 819.6, 'duration': 3.2}
{'text': 'means that there is a deliberate and', 'start': 820.88, 'duration': 3.68}
{'text': 'specific reason', 'start': 822.8, 'duration': 4.159}
{'text': "why you're not doing it so are you lying", 'start': 824.56, 'duration': 3.6}
{'text': "because you're trying to misrepresent", 'start': 826.959, 'duration': 2.641}
{'text': 'your relationship status with him your', 'start': 828.16, 'duration': 2.56}
{'text': 'availability to me', 'start': 829.6, 'duration': 3.28}
{'text': "you're um are you embarrassed are you", 'start': 830.72, 'duration': 3.679}
{'text': "ashamed right there's a reason", 'start': 832.88, 'duration': 3.28}
{'text': "why they're not volunteering that type", 'start': 834.399, 'duration': 3.601}
{'text': 'of information i think this is probably', 'start': 836.16, 'duration': 3.76}
{'text': 'one of the most common ways', 'start': 838.0, 'duration': 4.0}
{'text': 'that i find out somebody is lying about', 'start': 839.92, 'duration': 3.76}
{'text': "something i usually don't ask directly", 'start': 842.0, 'duration': 2.079}
{'text': 'like', 'start': 843.68, 'duration': 1.68}
{'text': 'did you lie about this or blah blah blah', 'start': 844.079, 'duration': 2.88}
{'text': 'usually be like oh like what did you', 'start': 845.36, 'duration': 2.719}
{'text': 'think about this thing or what did you', 'start': 846.959, 'duration': 2.56}
{'text': 'do with this person or whatever and', 'start': 848.079, 'duration': 3.12}
{'text': 'usually if people give really evasive', 'start': 849.519, 'duration': 3.68}
{'text': 'answers but you know more information', 'start': 851.199, 'duration': 3.281}
{'text': 'and you know they should volunteer it', 'start': 853.199, 'duration': 2.241}
{'text': "then it's like", 'start': 854.48, 'duration': 3.44}
{'text': "okay you're you're why i'm so curious", 'start': 855.44, 'duration': 3.6}
{'text': "why you're lying about it right but you", 'start': 857.92, 'duration': 2.4}
{'text': "never you shouldn't confront people in", 'start': 859.04, 'duration': 2.159}
{'text': 'lies you just', 'start': 860.32, 'duration': 2.48}
{'text': 'keep it in your pocket but yeah this is', 'start': 861.199, 'duration': 3.2}
{'text': 'like a really really really stupid thing', 'start': 862.8, 'duration': 3.12}
{'text': 'that a lot of people do', 'start': 864.399, 'duration': 7.201}
{'text': 'um and it [\xa0__\xa0] you hard', 'start': 865.92, 'duration': 7.52}
{'text': "i mean what's this all about well it's", 'start': 871.6, 'duration': 3.919}
{'text': "regarding it's a case we're working on", 'start': 873.44, 'duration': 3.12}
{'text': 'it involves john', 'start': 875.519, 'duration': 3.44}
{'text': 'and in there some of the statements we', 'start': 876.56, 'duration': 3.2}
{'text': 'reviewed', 'start': 878.959, 'duration': 2.801}
{'text': "uh you know there's notes and stuff that", 'start': 879.76, 'duration': 4.24}
{'text': 'he knew you and stuff oh yeah i mean we', 'start': 881.76, 'duration': 5.68}
{'text': 'good friends um lived in the dorms for', 'start': 884.0, 'duration': 6.0}
{'text': 'i lived in the dorms for two years um', 'start': 887.44, 'duration': 4.32}
{'text': 'you guys lived in the same dorm', 'start': 890.0, 'duration': 4.639}
{'text': 'yeah okay yeah okay were you guys just', 'start': 891.76, 'duration': 4.48}
{'text': 'friends or anything else or', 'start': 894.639, 'duration': 4.88}
{'text': 'yeah we were good friends yeah', 'start': 896.24, 'duration': 4.959}
{'text': 'was there any relationship or anything', 'start': 899.519, 'duration': 3.521}
{'text': 'to develop between you guys', 'start': 901.199, 'duration': 4.88}
{'text': 'yeah i mean we dated uh you know', 'start': 903.04, 'duration': 6.239}
{'text': "um i mean is it what's this all about", 'start': 906.079, 'duration': 6.88}
{'text': "well it's relating to his wife", 'start': 909.279, 'duration': 7.12}
{'text': "it's unfortunate i feel like i feel like", 'start': 912.959, 'duration': 5.361}
{'text': 'and it maybe this might just mean me', 'start': 916.399, 'duration': 3.841}
{'text': "because i've got 20 20 hindsight now and", 'start': 918.32, 'duration': 2.319}
{'text': 'i know', 'start': 920.24, 'duration': 1.76}
{'text': "well i don't i guess but i'm assuming", 'start': 920.639, 'duration': 3.2}
{'text': 'because of the name of the video', 'start': 922.0, 'duration': 4.8}
{'text': "damn does she sound guilty what's this", 'start': 923.839, 'duration': 3.841}
{'text': 'all about like', 'start': 926.8, 'duration': 2.8}
{'text': 'what the [\xa0__\xa0] you sound a little jumpy', 'start': 927.68, 'duration': 3.2}
{'text': 'my dude damn', 'start': 929.6, 'duration': 3.52}
{'text': "she's already like god [\xa0__\xa0] i want to", 'start': 930.88, 'duration': 3.84}
{'text': 'see some hard interrogations', 'start': 933.12, 'duration': 3.2}
{'text': 'with some rough [\xa0__\xa0] that know', 'start': 934.72, 'duration': 3.44}
{'text': 'how to lie well okay because jesus', 'start': 936.32, 'duration': 3.28}
{'text': 'christ i feel like this [\xa0__\xa0] is already', 'start': 938.16, 'duration': 2.0}
{'text': 'over', 'start': 939.6, 'duration': 1.919}
{'text': "now it's like okay well what do we have", 'start': 940.16, 'duration': 3.119}
{'text': 'to do to like finish this out because', 'start': 941.519, 'duration': 3.521}
{'text': 'this [\xa0__\xa0] has already like just', 'start': 943.279, 'duration': 2.48}
{'text': '[\xa0__\xa0] up', 'start': 945.04, 'duration': 3.84}
{'text': 'hard oh my god this [\xa0__\xa0] is over already', 'start': 945.759, 'duration': 6.721}
{'text': "well it's relating to his wife", 'start': 948.88, 'duration': 5.519}
{'text': "it's unfortunate that stephanie's face", 'start': 952.48, 'duration': 3.68}
{'text': "wasn't captured at this moment because", 'start': 954.399, 'duration': 3.521}
{'text': 'she would have no doubt been immediately', 'start': 956.16, 'duration': 3.76}
{'text': 'struck by the psychological reaction', 'start': 957.92, 'duration': 4.08}
{'text': 'known as fight or flight her brain would', 'start': 959.92, 'duration': 3.599}
{'text': 'have just triggered the influx of a', 'start': 962.0, 'duration': 3.519}
{'text': 'specific cocktail of hormones in order', 'start': 963.519, 'duration': 3.281}
{'text': 'to prepare her to either', 'start': 965.519, 'duration': 3.281}
{'text': 'stay and deal with a threat or try and', 'start': 966.8, 'duration': 3.12}
{'text': 'run away to safety', 'start': 968.8, 'duration': 4.479}
{'text': 'stephanie chooses to fight okay', 'start': 969.92, 'duration': 6.64}
{'text': 'okay did you know her not really i mean', 'start': 973.279, 'duration': 5.521}
{'text': 'i knew that he got married years ago', 'start': 976.56, 'duration': 5.04}
{'text': 'did you ever meet her okay this is a', 'start': 978.8, 'duration': 4.0}
{'text': 'very nitpicky thing', 'start': 981.6, 'duration': 3.44}
{'text': 'okay fight or flight does not prepare', 'start': 982.8, 'duration': 3.44}
{'text': 'you to have an argument', 'start': 985.04, 'duration': 3.359}
{'text': 'okay fight or flight prepares you to', 'start': 986.24, 'duration': 4.56}
{'text': 'take some form of big physical action', 'start': 988.399, 'duration': 3.921}
{'text': 'so when you say like your fight and', 'start': 990.8, 'duration': 2.88}
{'text': 'flight thing was activated and you', 'start': 992.32, 'duration': 2.8}
{'text': "choose to fight that doesn't mean having", 'start': 993.68, 'duration': 2.8}
{'text': 'an argument that means that your', 'start': 995.12, 'duration': 3.04}
{'text': 'adrenaline is pumping your blood vessels', 'start': 996.48, 'duration': 2.719}
{'text': "are constricted you're", 'start': 998.16, 'duration': 2.799}
{'text': "every like you're you've got hormones", 'start': 999.199, 'duration': 3.041}
{'text': 'pumping that are enabling you to do some', 'start': 1000.959, 'duration': 2.32}
{'text': 'like physical thing your', 'start': 1002.24, 'duration': 2.8}
{'text': "lungs are opening up right that doesn't", 'start': 1003.279, 'duration': 2.56}
{'text': "mean that you're ready to have an", 'start': 1005.04, 'duration': 2.159}
{'text': "argument now this is a super minor it's", 'start': 1005.839, 'duration': 2.0}
{'text': 'not a big mean', 'start': 1007.199, 'duration': 1.841}
{'text': "it's probably just part of the style of", 'start': 1007.839, 'duration': 3.521}
{'text': "the video but um i've personally to me", 'start': 1009.04, 'duration': 3.68}
{'text': "i've had people use fight or flight in", 'start': 1011.36, 'duration': 2.88}
{'text': 'very incorrect ways before', 'start': 1012.72, 'duration': 3.44}
{'text': 'fight-or-flight refers to you are dead', 'start': 1014.24, 'duration': 3.36}
{'text': 'wrong about that', 'start': 1016.16, 'duration': 3.84}
{'text': 'uh what do you mean no i am absolutely', 'start': 1017.6, 'duration': 3.919}
{'text': 'correct about this', 'start': 1020.0, 'duration': 3.6}
{'text': 'fight or flight refers to that like', 'start': 1021.519, 'duration': 3.361}
{'text': 'adrenaline', 'start': 1023.6, 'duration': 2.719}
{'text': 'is it sympathetic or parasympathetic', 'start': 1024.88, 'duration': 3.039}
{'text': 'nervous system response or whatever', 'start': 1026.319, 'duration': 3.441}
{'text': "that's fight or flight you getting like", 'start': 1027.919, 'duration': 3.361}
{'text': 'nervous and having a conversation or', 'start': 1029.76, 'duration': 2.159}
{'text': 'whatever like', 'start': 1031.28, 'duration': 2.559}
{'text': "that's not like uh like i think like you", 'start': 1031.919, 'duration': 3.04}
{'text': 'can have like a flight or flight like', 'start': 1033.839, 'duration': 2.96}
{'text': 'physiological response but when you say', 'start': 1034.959, 'duration': 3.36}
{'text': 'like oh they chose to fight', 'start': 1036.799, 'duration': 4.081}
{'text': 'or or flight like that is usually some', 'start': 1038.319, 'duration': 3.921}
{'text': 'physical exertion', 'start': 1040.88, 'duration': 3.52}
{'text': "it's not like just sitting there and be", 'start': 1042.24, 'duration': 3.439}
{'text': "like oh i'm really nervous i guess you", 'start': 1044.4, 'duration': 2.639}
{'text': "can argue that's the response but you're", 'start': 1045.679, 'duration': 2.4}
{'text': 'not fighting', 'start': 1047.039, 'duration': 2.561}
{'text': 'your body is not when you have a', 'start': 1048.079, 'duration': 2.801}
{'text': "fight-or-flight response your body's not", 'start': 1049.6, 'duration': 2.56}
{'text': 'preparing you to have an argument', 'start': 1050.88, 'duration': 3.039}
{'text': "it's preparing for you to do some great", 'start': 1052.16, 'duration': 4.56}
{'text': 'physical exertion', 'start': 1053.919, 'duration': 6.081}
{'text': "hey dude what's your favorite mcu film", 'start': 1056.72, 'duration': 5.44}
{'text': 'that you have seen', 'start': 1060.0, 'duration': 6.559}
{'text': 'man what a great what a great question', 'start': 1062.16, 'duration': 8.0}
{'text': 'um what are you gonna talk about iron', 'start': 1066.559, 'duration': 4.161}
{'text': 'man', 'start': 1070.16, 'duration': 3.6}
{'text': 'or the avengers infinity war i just', 'start': 1070.72, 'duration': 6.4}
{'text': 'wanna have a whole conversation about', 'start': 1073.76, 'duration': 3.36}
{'text': 'superhero', 'start': 1078.84, 'duration': 3.4}
{'text': "women don't always have the option to", 'start': 1080.88, 'duration': 2.799}
{'text': 'fight physically though right what', 'start': 1082.24, 'duration': 2.0}
{'text': 'anybody', 'start': 1083.679, 'duration': 2.88}
{'text': "when you're do we really want to", 'start': 1084.24, 'duration': 5.12}
{'text': 'wikipedia this', 'start': 1086.559, 'duration': 4.321}
{'text': 'when when you have a fight-or-flight', 'start': 1089.36, 'duration': 3.36}
{'text': 'response right', 'start': 1090.88, 'duration': 3.679}
{'text': 'there is there is a whole thing that', 'start': 1092.72, 'duration': 3.36}
{'text': 'your nervous system goes through', 'start': 1094.559, 'duration': 4.641}
{'text': 'to prep your body to', 'start': 1096.08, 'duration': 4.959}
{'text': "enact physically that's what fight or", 'start': 1099.2, 'duration': 3.12}
{'text': 'flight is', 'start': 1101.039, 'duration': 4.161}
{'text': 'like your muscles will tense you start', 'start': 1102.32, 'duration': 4.56}
{'text': 'sweating more so that you can cool your', 'start': 1105.2, 'duration': 2.479}
{'text': 'body', 'start': 1106.88, 'duration': 2.48}
{'text': 'your lungs will open up you begin', 'start': 1107.679, 'duration': 3.281}
{'text': 'breathing more i think your stomach', 'start': 1109.36, 'duration': 3.6}
{'text': 'starts to feel weird as blood is drawn', 'start': 1110.96, 'duration': 4.079}
{'text': 'away from your digestive tract', 'start': 1112.96, 'duration': 4.4}
{'text': 'um like all of this stuff i think your', 'start': 1115.039, 'duration': 4.161}
{'text': 'pupils dilate so you can see better', 'start': 1117.36, 'duration': 3.76}
{'text': "it's like a battle mode your body is", 'start': 1119.2, 'duration': 3.599}
{'text': 'transforming into a fight gundam', 'start': 1121.12, 'duration': 3.679}
{'text': 'like that is a fight or flight not like', 'start': 1122.799, 'duration': 3.041}
{'text': "you're gonna have an argument", 'start': 1124.799, 'duration': 3.681}
{'text': 'okay sorry', 'start': 1125.84, 'duration': 2.64}
{'text': "if you activate that response you can't", 'start': 1134.64, 'duration': 2.48}
{'text': 'physically fight why is it going to say', 'start': 1136.0, 'duration': 1.919}
{'text': 'that would manifest', 'start': 1137.12, 'duration': 2.08}
{'text': "okay never mind i'm done with this i", 'start': 1137.919, 'duration': 3.361}
{'text': 'love you all i mean i knew that he got', 'start': 1139.2, 'duration': 3.359}
{'text': 'married years ago', 'start': 1141.28, 'duration': 4.399}
{'text': "uh-huh did you ever meet her god i don't", 'start': 1142.559, 'duration': 3.681}
{'text': 'know', 'start': 1145.679, 'duration': 4.961}
{'text': 'um do you know who she was or anything', 'start': 1146.24, 'duration': 4.4}
{'text': 'um', 'start': 1153.2, 'duration': 2.32}
{'text': 'i may have met her um jeez', 'start': 1156.64, 'duration': 7.44}
{'text': 'the words gosh god g are exclamatory', 'start': 1160.4, 'duration': 5.76}
{'text': 'remarks used to express surprise or', 'start': 1164.08, 'duration': 4.0}
{'text': 'strong emotion you will see them used', 'start': 1166.16, 'duration': 3.28}
{'text': 'continuously throughout this', 'start': 1168.08, 'duration': 3.36}
{'text': 'interrogation which is the suspect', 'start': 1169.44, 'duration': 4.239}
{'text': 'trying to insinuate a vague memory due', 'start': 1171.44, 'duration': 3.92}
{'text': 'to a lack of contemplation on the', 'start': 1173.679, 'duration': 2.481}
{'text': 'subject matter', 'start': 1175.36, 'duration': 2.559}
{'text': "she's trying to emit the impression that", 'start': 1176.16, 'duration': 3.519}
{'text': 'she would have had no reason to give any', 'start': 1177.919, 'duration': 3.521}
{'text': 'further thought to john or anything', 'start': 1179.679, 'duration': 2.721}
{'text': 'related to jon', 'start': 1181.44, 'duration': 2.479}
{'text': 'since they stopped seeing each other', 'start': 1182.4, 'duration': 3.36}
{'text': 'over two decades ago', 'start': 1183.919, 'duration': 5.12}
{'text': 'you know yeah uh well let me see', 'start': 1185.76, 'duration': 4.72}
{'text': 'let me ask you you said you you dated', 'start': 1189.039, 'duration': 4.801}
{'text': 'john how long did you guys date', 'start': 1190.48, 'duration': 3.36}
{'text': 'i mean why are you guys is this', 'start': 1194.16, 'duration': 3.2}
{'text': 'something', 'start': 1196.48, 'duration': 3.36}
{'text': 'as we know stephanie is a cop and has', 'start': 1197.36, 'duration': 3.92}
{'text': 'been for 25 years', 'start': 1199.84, 'duration': 4.719}
{'text': "she will be also i'm sorry", 'start': 1201.28, 'duration': 6.8}
{'text': 'i love you okay', 'start': 1204.559, 'duration': 5.521}
{'text': 'and i love cops on this stream more than', 'start': 1208.08, 'duration': 3.68}
{'text': 'anybody else okay', 'start': 1210.08, 'duration': 4.88}
{'text': "however if there's an honest cop out", 'start': 1211.76, 'duration': 4.56}
{'text': 'there okay a lot of cops are dumb', 'start': 1214.96, 'duration': 2.56}
{'text': '[\xa0__\xa0] okay', 'start': 1216.32, 'duration': 3.44}
{'text': 'this is not the brightest of the bunch', 'start': 1217.52, 'duration': 3.92}
{'text': 'okay these are not our these are not our', 'start': 1219.76, 'duration': 3.76}
{'text': 'highest performing members of society', 'start': 1221.44, 'duration': 4.479}
{'text': "okay just because you're a cop does not", 'start': 1223.52, 'duration': 3.519}
{'text': 'mean that you are like some', 'start': 1225.919, 'duration': 3.441}
{'text': 'mentally impervious machine that like', 'start': 1227.039, 'duration': 4.081}
{'text': "won't get [\xa0__\xa0] triggered out your ass", 'start': 1229.36, 'duration': 2.559}
{'text': 'okay 20', 'start': 1231.12, 'duration': 2.16}
{'text': 'cops get [\xa0__\xa0] triggered at traffic', 'start': 1231.919, 'duration': 3.441}
{'text': 'stops okay that that does not guarantee', 'start': 1233.28, 'duration': 3.04}
{'text': "that you're gonna have some mental", 'start': 1235.36, 'duration': 2.16}
{'text': 'shielding against these techniques or', 'start': 1236.32, 'duration': 1.76}
{'text': 'whatever', 'start': 1237.52, 'duration': 2.96}
{'text': "especially i'm also curious they might", 'start': 1238.08, 'duration': 3.2}
{'text': 'have said they probably said this', 'start': 1240.48, 'duration': 1.52}
{'text': 'hundreds in here', 'start': 1241.28, 'duration': 2.16}
{'text': 'i wonder what is what is she in terms of', 'start': 1242.0, 'duration': 3.6}
{'text': 'a cop was she actually like a detective', 'start': 1243.44, 'duration': 4.479}
{'text': 'oh she was a detective she was a senior', 'start': 1245.6, 'duration': 3.199}
{'text': 'detective', 'start': 1247.919, 'duration': 2.721}
{'text': "and she's already lost she's already", 'start': 1248.799, 'duration': 3.201}
{'text': 'this [\xa0__\xa0] lost', 'start': 1250.64, 'duration': 2.96}
{'text': "we're what what are we two and a half", 'start': 1252.0, 'duration': 3.6}
{'text': "minutes we're two and a half minutes", 'start': 1253.6, 'duration': 3.68}
{'text': "into the interrogation and it's already", 'start': 1255.6, 'duration': 2.24}
{'text': 'over', 'start': 1257.28, 'duration': 2.24}
{'text': "now it's just formalities like this", 'start': 1257.84, 'duration': 4.4}
{'text': '[\xa0__\xa0] is a murderer holy [\xa0__\xa0]', 'start': 1259.52, 'duration': 5.92}
{'text': 'like oh a top detective of art thievery', 'start': 1262.24, 'duration': 4.64}
{'text': "okay so maybe she's not used to dealing", 'start': 1265.44, 'duration': 3.76}
{'text': 'with like as we know', 'start': 1266.88, 'duration': 4.88}
{'text': 'stephanie is a cop and has been for 25', 'start': 1269.2, 'duration': 3.04}
{'text': 'years', 'start': 1271.76, 'duration': 2.399}
{'text': 'she will be wise to the fact that acting', 'start': 1272.24, 'duration': 3.76}
{'text': 'oblivious to the unusual development of', 'start': 1274.159, 'duration': 4.0}
{'text': 'the situation will be a glaring red flag', 'start': 1276.0, 'duration': 3.76}
{'text': 'in the eyes of the investigators', 'start': 1278.159, 'duration': 3.361}
{'text': "it's been shown time and again on this", 'start': 1279.76, 'duration': 4.0}
{'text': 'channel guilty suspects will often try', 'start': 1281.52, 'duration': 4.72}
{'text': 'and act naive to a blatant confrontation', 'start': 1283.76, 'duration': 4.399}
{'text': 'as a means to avoiding it altogether', 'start': 1286.24, 'duration': 3.919}
{'text': 'whereas truthful subjects will address', 'start': 1288.159, 'duration': 4.081}
{'text': 'the confrontation and either refute it', 'start': 1290.159, 'duration': 3.841}
{'text': "or if it's subtle want immediate", 'start': 1292.24, 'duration': 3.919}
{'text': 'clarification and transparency as to', 'start': 1294.0, 'duration': 3.84}
{'text': 'what was being insinuated', 'start': 1296.159, 'duration': 3.441}
{'text': 'i mean you said i was going to interview', 'start': 1297.84, 'duration': 3.6}
{'text': 'somebody about art and how you guys are', 'start': 1299.6, 'duration': 5.12}
{'text': "here's i mean stephanie the crazy thing", 'start': 1301.44, 'duration': 5.359}
{'text': "too is that she's a detective so she", 'start': 1304.72, 'duration': 3.04}
{'text': 'must know', 'start': 1306.799, 'duration': 2.961}
{'text': 'the answers that would unlock further', 'start': 1307.76, 'duration': 3.6}
{'text': 'parts of an interrogation that would', 'start': 1309.76, 'duration': 2.96}
{'text': 'enable them to either have probable', 'start': 1311.36, 'duration': 3.28}
{'text': 'cause to do further investigations', 'start': 1312.72, 'duration': 4.72}
{'text': 'so beginning to play dude this case is', 'start': 1314.64, 'duration': 3.2}
{'text': 'so', 'start': 1317.44, 'duration': 3.52}
{'text': "cold you're on a 23 year", 'start': 1317.84, 'duration': 6.319}
{'text': "closed case homicide you're out", 'start': 1320.96, 'duration': 6.64}
{'text': "you've done it you're gone you must have", 'start': 1324.159, 'duration': 4.88}
{'text': 'thought in your head', 'start': 1327.6, 'duration': 3.36}
{'text': 'what is some combination of stupid', 'start': 1329.039, 'duration': 4.241}
{'text': '[\xa0__\xa0] things that i could say', 'start': 1330.96, 'duration': 4.16}
{'text': 'that would enable somebody to open this', 'start': 1333.28, 'duration': 3.759}
{'text': 'case', 'start': 1335.12, 'duration': 5.679}
{'text': 'this is the coldest closest', 'start': 1337.039, 'duration': 7.041}
{'text': "20-plus year homicide this isn't an", 'start': 1340.799, 'duration': 4.641}
{'text': "official interrogation she doesn't know", 'start': 1344.08, 'duration': 2.959}
{'text': "she's being recorded", 'start': 1345.44, 'duration': 4.56}
{'text': "bro come on we're going to take you in a", 'start': 1347.039, 'duration': 4.161}
{'text': "room and ask you some questions we're", 'start': 1350.0, 'duration': 2.96}
{'text': '[\xa0__\xa0] cops like no come on dude you', 'start': 1351.2, 'duration': 3.52}
{'text': 'must have thought about this like', 'start': 1352.96, 'duration': 4.079}
{'text': "[\xa0__\xa0] like i don't know i feel like i", 'start': 1354.72, 'duration': 4.0}
{'text': 'feel like the micro second if i would', 'start': 1357.039, 'duration': 3.041}
{'text': "have murdered someone in my past and i'm", 'start': 1358.72, 'duration': 2.8}
{'text': 'in a room casually and somebody brings', 'start': 1360.08, 'duration': 3.04}
{'text': 'up this person that was [\xa0__\xa0] murdered', 'start': 1361.52, 'duration': 3.039}
{'text': 'or that i paid somebody to murder', 'start': 1363.12, 'duration': 3.2}
{'text': 'or whatever like and somebody starts', 'start': 1364.559, 'duration': 3.12}
{'text': 'asking me questions about that', 'start': 1366.32, 'duration': 2.8}
{'text': "you better believe that like i'm about", 'start': 1367.679, 'duration': 2.721}
{'text': "to slip into some [\xa0__\xa0] that i've", 'start': 1369.12, 'duration': 2.0}
{'text': 'rehearsed', 'start': 1370.4, 'duration': 2.72}
{'text': 'every [\xa0__\xa0] year of my life up to this', 'start': 1371.12, 'duration': 3.52}
{'text': "point because there's no way", 'start': 1373.12, 'duration': 3.12}
{'text': 'that i would let somebody crack it and', 'start': 1374.64, 'duration': 3.68}
{'text': 'open a case that [\xa0__\xa0] old and catch', 'start': 1376.24, 'duration': 3.36}
{'text': 'me no way', 'start': 1378.32, 'duration': 2.479}
{'text': "and that's not even i don't even think", 'start': 1379.6, 'duration': 2.64}
{'text': 'that would be exceptional to expect a', 'start': 1380.799, 'duration': 2.721}
{'text': 'senior detective', 'start': 1382.24, 'duration': 4.16}
{'text': 'to have rehearsed', 'start': 1383.52, 'duration': 2.88}
{'text': 'situations basically we you know', 'start': 1386.88, 'duration': 5.279}
{'text': 'we knew that this when we saw this in', 'start': 1390.32, 'duration': 3.839}
{'text': 'the in in this chrono that maybe you', 'start': 1392.159, 'duration': 3.201}
{'text': 'know there was some relationship there', 'start': 1394.159, 'duration': 2.561}
{'text': "that's what the chronos seem to indicate", 'start': 1395.36, 'duration': 3.28}
{'text': 'the detective now subtly avoids the', 'start': 1396.72, 'duration': 4.0}
{'text': 'question altogether but instead offers a', 'start': 1398.64, 'duration': 3.36}
{'text': 'deceptively reassuring', 'start': 1400.72, 'duration': 3.439}
{'text': 'response to the suspect he makes a very', 'start': 1402.0, 'duration': 3.76}
{'text': 'sharp switch from the investigative', 'start': 1404.159, 'duration': 3.52}
{'text': 'subject matter to the previous topic of', 'start': 1405.76, 'duration': 3.039}
{'text': 'workplace rumors', 'start': 1407.679, 'duration': 2.961}
{'text': 'he brings her focus back to the false', 'start': 1408.799, 'duration': 3.76}
{'text': 'perception of them being on her side', 'start': 1410.64, 'duration': 4.0}
{'text': 'stephanie had just asked what was going', 'start': 1412.559, 'duration': 4.48}
{'text': 'on and now he essentially replies with', 'start': 1414.64, 'duration': 4.32}
